gene	betweenness	eigenvector
NBPF14	0.000000	0.000477
NBPF9	0.000000	0.000259
NBPF1	2.000000	0.001407
P4HTM	1.000000	0.001903
WFDC8	0.000000	0.000370
KIAA0586	3.000000	0.001390
PPAT	204.500000	0.007804
ARRDC4	0.000000	0.003676
ADH1B	104.000000	0.001026
GZMA	0.000000	0.000774
USP9Y	106.000000	0.003329
KIAA1524	241.000000	0.009674
ACOX2	0.000000	0.000163
ACOX3	0.000000	0.002069
PECR	0.000000	0.000997
CRAT	4.000000	0.003654
CROT	0.000000	0.000311
DAO	101.000000	0.000348
PIPOX	0.000000	0.001556
PAOX	0.000000	0.000255
LONP2	71.000000	0.005288
BAAT	8.000000	0.001067
ACOT4	0.000000	0.000049
KCNQ4	0.000000	0.001417
HOXC4	0.000000	0.001920
GOLPH3L	168.000000	0.001869
MAGEB6	0.000000	0.000312
C18orf25	125.500000	0.004057
ANKRD13C	0.000000	0.000479
JAZF1	0.000000	0.002214
TTLL5	0.000000	0.002830
TCTEX1D4	0.000000	0.000380
MON2	19.500000	0.008079
PABPC5	1.000000	0.008306
MAGEB1	0.000000	0.000067
GZMM	17.000000	0.000343
IDI1	0.000000	0.005556
LCP1	1.000000	0.006850
CLTB	1435.500000	0.007962
APOLD1	0.000000	0.000607
AKR1C1	29.000000	0.001992
SMAP2	20.000000	0.011583
LY6G5B	1.000000	0.001257
HBE1	0.000000	0.001007
MORC3	57.500000	0.008436
TBC1D4	11.000000	0.011520
WDR83	3145.500000	0.007772
PRCC	6.000000	0.005760
CCDC12	1002.000000	0.004751
RBMX2	8.000000	0.007401
ATG4A	0.000000	0.000821
IFITM3	730.666667	0.018695
GGT1	191.500000	0.001022
ZNF676	0.000000	0.000047
MRPL18	0.000000	0.008204
NME2P1	218.500000	0.003205
C19orf10	31.000000	0.003561
TUBG2	4.000000	0.003354
FGD6	68.500000	0.002716
SH2D5	0.000000	0.000950
GJA9	0.000000	0.000266
BOLL	0.000000	0.000552
MAGEL2	0.000000	0.003958
CYP2D6	0.000000	0.000102
TNS3	1.000000	0.006623
RIN2	0.000000	0.002366
ZNF107	34.000000	0.001804
MTMR11	0.000000	0.001463
CYP11A1	0.000000	0.000182
MGAT1	0.000000	0.001406
METAP1	14.000000	0.005472
EVC2	0.000000	0.004168
VPS8	4.000000	0.004375
TMEM57	31.000000	0.006249
ZSCAN4	0.000000	0.000259
MTMR10	0.000000	0.001240
TFPI2	0.000000	0.001520
PSG3	1.000000	0.000397
MORC4	3.000000	0.002884
TRIM62	0.000000	0.001687
ZNF329	0.000000	0.001542
ZFP2	0.000000	0.000216
TEX10	69.000000	0.016220
RANBP6	55.000000	0.004903
ANTXR2	0.000000	0.001674
ZNHIT6	17.000000	0.003654
INPP4A	14.000000	0.003979
ZDHHC3	0.000000	0.000129
ZNF510	0.000000	0.000342
DGCR2	8.000000	0.003820
CUEDC1	3.000000	0.004078
CCDC127	8.000000	0.002400
TMED2	27.500000	0.008009
SCARA3	181.000000	0.002059
FAM86B2	0.000000	0.002176
DHCR24	0.000000	0.011018
USMG5	67.000000	0.008987
HIST1H2BH	5152.000000	0.020135
HIST2H2BF	40.000000	0.012595
HIST1H2BN	15.000000	0.008456
HIST2H3D	0.000000	0.003712
FCGR2C	0.000000	0.000047
CYB5A	12.000000	0.006736
AEN	0.000000	0.001401
TEX264	181.000000	0.006505
B3GNT9	0.000000	0.000468
LGALS4	0.000000	0.000686
SH3BGRL2	0.000000	0.001722
PLEKHA6	0.000000	0.003473
CLCA1	0.000000	0.000572
SIGMAR1	23.000000	0.006267
CCDC51	21.000000	0.003215
PCDHB8	0.000000	0.000374
BCL9L	0.000000	0.003836
ACTR10	15.000000	0.006846
URB2	5.000000	0.009196
ZSWIM7	4.000000	0.001056
ZNF521	0.000000	0.001582
NOL9	16.000000	0.012964
TYW1	52.500000	0.003041
MAK16	0.000000	0.011610
DPH2	14.000000	0.002850
ZNF536	1.000000	0.002631
IDH3B	45.000000	0.007925
RBMXL3	0.000000	0.001439
ALG1	5.000000	0.005936
POLD4	0.000000	0.000597
BHMT	0.000000	0.000087
TSPAN7	49.000000	0.000517
BBS7	21.500000	0.001539
HTR2B	0.000000	0.000269
NAT1	0.000000	0.000487
BAI3	102.000000	0.000527
GDA	10.000000	0.003884
IL9	0.000000	0.000371
KCNJ15	0.000000	0.000333
NMU	6.000000	0.000848
ATP6V0B	3.000000	0.000950
GZMH	7.000000	0.002695
CDX1	0.000000	0.002581
DLC1	24.000000	0.001649
SCNN1D	0.000000	0.000558
AMICA1	0.000000	0.000069
PSG5	0.000000	0.000021
CHD9	24.500000	0.003879
IER5	0.000000	0.000259
HERPUD2	12.000000	0.000252
FBXO15	101.000000	0.000900
MLC1	5.000000	0.000989
OBSCN	4.000000	0.004620
TWISTNB	3.000000	0.005789
DTD1	0.000000	0.002629
OST4	53.500000	0.003203
ATP8B1	4.000000	0.000633
TMEM30B	6.000000	0.001373
LMF1	3.000000	0.000675
GABPB2	0.000000	0.000776
TUBE1	2.000000	0.000919
YBX2	0.000000	0.011537
CCDC151	2.000000	0.001474
GSTCD	1.000000	0.001661
MNDA	0.000000	0.009314
ANKRD54	5.000000	0.001159
RNF180	0.000000	0.001029
ZNF189	0.000000	0.003048
SLITRK4	0.000000	0.001859
LRRIQ3	0.000000	0.000513
DENND2C	2.000000	0.000918
PRUNE2	0.000000	0.001768
ZNF577	0.000000	0.000155
DUOXA1	0.000000	0.000265
PLEKHH2	2.000000	0.001559
CDH23	49.000000	0.001077
ACE	0.000000	0.001145
SERPINA7	0.000000	0.000727
FAM169A	0.000000	0.003444
ZNF280C	1.000000	0.005791
DNAJC1	108.000000	0.015066
FAM192A	4.000000	0.004926
GATAD1	33.000000	0.006746
MIER2	1.000000	0.001559
MIER3	0.000000	0.001119
PWWP2A	2.000000	0.004742
TNRC18	13.000000	0.007599
KCNK9	0.000000	0.000219
GPR15	0.000000	0.000468
DDI2	551.500000	0.006871
NANP	2.000000	0.002350
PPA2	1.000000	0.008680
ABAT	15.000000	0.004626
AKR1C4	0.000000	0.000194
ANXA10	0.000000	0.000569
C1QTNF7	351.000000	0.000791
CA3	0.000000	0.000498
CDK5RAP1	4.500000	0.004751
CLCN5	1.000000	0.002042
CMTM1	0.000000	0.000422
DBR1	0.000000	0.005370
DOHH	1.000000	0.001390
FAM118A	0.000000	0.000539
FAM84A	0.000000	0.000254
FUZ	0.000000	0.000944
GPC4	12.000000	0.003447
GSTA4	0.000000	0.000130
GSTZ1	22.000000	0.001794
FAM168A	1902.166667	0.004236
LYZL4	0.000000	0.000148
MACROD1	26.500000	0.006118
MDP1	0.500000	0.001580
MYBPH	0.000000	0.000149
OR10G3	0.000000	0.000148
OR5T1	0.000000	0.000148
OR8D4	0.000000	0.000150
OR8H2	0.000000	0.000246
OVOL2	3.000000	0.006065
PCDHGB2	3.000000	0.000840
PIGV	0.000000	0.000178
PRRG2	0.000000	0.000374
SNN	0.000000	0.000635
SPAG16	0.000000	0.000252
TMEM92	0.000000	0.000800
TMIGD2	0.000000	0.000129
TTC32	0.000000	0.000344
WBSCR28	0.000000	0.000151
ZCCHC14	0.000000	0.001859
SYP	14.000000	0.002199
BATF2	0.000000	0.000678
CREB3L1	45.000000	0.002534
PLVAP	0.000000	0.000280
GLIPR2	0.000000	0.002019
FZD4	0.000000	0.000098
RC3H2	4414.000000	0.028072
TRIM4	2.000000	0.005457
ASB10	1.000000	0.001947
TRIM72	8.000000	0.001539
SLC34A3	0.000000	0.000031
RGS11	0.000000	0.000843
MYO5C	167.000000	0.006337
SRFBP1	3.000000	0.006743
SULT2A1	0.000000	0.000901
CAMK1G	0.000000	0.000255
PLAC9	0.000000	0.000643
FGF18	0.000000	0.000141
MFSD5	993.500000	0.006917
MSTO1	18.000000	0.004817
ALG8	22.000000	0.001505
KLK8	0.000000	0.000520
EMID1	0.000000	0.001460
PRRG4	142.500000	0.001375
CA14	9.000000	0.001875
FNDC4	0.000000	0.000341
CYP4F12	5.000000	0.001046
B3GALNT1	0.000000	0.000629
FKBP11	0.000000	0.003499
GPR3	0.000000	0.000574
WNT2	0.000000	0.000637
ZBTB26	167.000000	0.000686
ESX1	0.000000	0.000287
TMEM37	0.000000	0.000315
ORM2	25.500000	0.000493
GMFG	0.000000	0.001040
SLC20A1	8.000000	0.003404
RPAIN	2.000000	0.001658
RDH12	0.000000	0.001043
DUSP22	6.000000	0.004103
GLRA2	0.000000	0.000852
NEK3	0.000000	0.001516
RHBG	0.000000	0.000298
THPO	0.000000	0.000436
PLSCR2	0.000000	0.000370
MAOB	4.000000	0.002321
TMEM63B	3.000000	0.005799
AQP11	0.000000	0.000022
ESRP2	10.000000	0.004504
NXT1	2.000000	0.001171
GLYCTK	27.500000	0.000868
DCPS	1477.000000	0.020187
GPC5	0.000000	0.000874
DGAT1	52.000000	0.002326
MTAP	4.000000	0.007332
HSD11B1	5.000000	0.000240
B3GALT4	2.000000	0.000926
ZNF184	1.000000	0.003892
DPH3	0.000000	0.000358
PPAP2A	7.000000	0.000378
MPZL2	0.000000	0.000191
CAPN10	0.000000	0.002080
GLRX	0.000000	0.002296
MMP23B	0.000000	0.000074
ADH6	0.000000	0.000818
SLC27A4	116.500000	0.012265
PGBD3	0.000000	0.000526
ACSM5	2.000000	0.001415
DLX3	0.000000	0.000050
ACSS3	631.000000	0.001042
LEFTY2	6.000000	0.000014
TTLL3	0.000000	0.001651
LTBP3	26.000000	0.001654
CHST4	0.000000	0.000224
G6PC	0.000000	0.000012
CLEC18C	0.000000	0.000011
B4GALT2	80.000000	0.003603
B3GAT1	0.000000	0.012719
ADAMTSL2	0.000000	0.000047
CMTM4	6.000000	0.000822
ALCAM	0.500000	0.005579
ART3	0.000000	0.000374
ARSA	23.500000	0.003100
ADCY7	3.000000	0.000873
AOX1	0.000000	0.000713
ALDH3A1	7.000000	0.003016
AQP5	0.000000	0.000228
HK3	3.000000	0.000669
PPIC	0.000000	0.001724
OVGP1	0.000000	0.000104
GCKR	0.000000	0.002047
ZNF267	0.000000	0.000657
PQLC1	0.000000	0.000465
CYP2J2	3.000000	0.000717
DEFA5	0.000000	0.001567
LSS	0.000000	0.006034
HOXA7	0.000000	0.000509
CHST10	37.000000	0.000868
MAL	265.000000	0.000471
MPZ	0.000000	0.000829
MT1M	139.000000	0.000966
ST7	35.000000	0.011000
ABCB4	1.000000	0.000159
ALG9	105.000000	0.004173
CCL20	42.000000	0.000664
ZNF200	0.000000	0.000927
TCEA3	0.000000	0.000739
GCNT3	0.000000	0.000198
TSPAN1	0.000000	0.000273
RBM6	43.000000	0.010681
TMEM5	0.000000	0.000610
MYO1F	29.000000	0.004521
TPTE	0.000000	0.005452
SQLE	0.000000	0.002464
P2RX7	1.000000	0.000360
SCG5	5.000000	0.000766
IL24	2.000000	0.001250
CAPN11	0.000000	0.000866
TMEM106A	1440.500000	0.002718
ABHD6	0.000000	0.001537
CKMT2	26.000000	0.001873
CYP2W1	0.000000	0.002069
ATOH8	1.000000	0.000074
CYP3A5	13.000000	0.000091
TFEC	0.000000	0.000368
SHPK	5.000000	0.003059
B3GAT3	478.500000	0.004146
XRCC2	91.500000	0.000857
MLXIPL	0.000000	0.003021
LYRM1	0.000000	0.000540
G0S2	1.000000	0.000827
PLA2G3	0.000000	0.000196
KCNK4	0.000000	0.000180
PIGY	0.000000	0.000191
LZTFL1	3.000000	0.002856
EPT1	1.000000	0.003085
ITPKC	0.000000	0.000904
LBH	0.000000	0.000421
LYRM4	16.000000	0.003131
WFDC1	0.000000	0.000216
REEP6	106.000000	0.002765
ARL14	0.000000	0.003476
AOC3	17.000000	0.001010
ZNF576	0.000000	0.000771
B3GALT2	1.000000	0.000144
FUT9	0.000000	0.000078
TSSK3	6.000000	0.002091
TMEM101	0.000000	0.000674
ADAT3	0.000000	0.000492
TMEM45B	2.000000	0.000581
ZNF641	99.000000	0.000988
NACC2	9.000000	0.001803
TSSK4	0.000000	0.000174
CEP120	53.500000	0.002187
ZNF596	0.000000	0.000028
RAB30	9.000000	0.001186
SKA2	0.000000	0.001508
NUDT15	0.000000	0.000285
SRD5A3	0.000000	0.000704
C15orf48	0.000000	0.004783
TOMM40L	0.000000	0.000408
RNASEH1	5.000000	0.003503
TBC1D23	28.000000	0.002047
ZDHHC21	3.000000	0.000639
HMHA1	0.000000	0.001690
CCDC126	0.000000	0.000161
FAM71F1	0.000000	0.001041
CXCL13	0.000000	0.000087
RSPO2	19.000000	0.000530
RSPO3	0.000000	0.000928
FBXL13	137.500000	0.001630
FBXL16	0.000000	0.001841
FOXN3	9.000000	0.001068
GUK1	88.000000	0.001943
SLC27A5	224.000000	0.002314
ZNF558	0.000000	0.000970
RPE	3.000000	0.001983
ACSS2	0.000000	0.003373
GNPTG	7.000000	0.001320
TMEM50A	1.000000	0.001361
B3GALT6	42.000000	0.001689
C1orf85	0.000000	0.001598
CTSH	12.500000	0.001503
TIPARP	1262.000000	0.062192
SCHIP1	0.000000	0.000595
PIP	33.000000	0.010641
HIPK4	0.000000	0.002225
KIAA0195	5.000000	0.001061
AMY2A	8.000000	0.001032
AHCYL2	101.000000	0.006686
NOP10	108.000000	0.005523
RASA4	0.000000	0.001357
SLC7A8	3.000000	0.000753
SLC3A1	0.000000	0.003111
ALPL	0.000000	0.001486
C1RL	0.000000	0.000347
CHPF2	0.000000	0.001872
CTSZ	25.500000	0.002047
GPR126	1.000000	0.001794
MRC2	169.500000	0.004480
TMEM2	730.500000	0.006089
ACOT9	19.500000	0.012524
AGA	0.000000	0.001632
C6orf89	0.000000	0.000413
CERCAM	12.000000	0.003112
COCH	19.500000	0.001862
HEPH	0.000000	0.000155
HEXB	126.333333	0.070659
LRFN4	18.000000	0.001920
MAN2B2	9.000000	0.001376
MGAT3	0.000000	0.000177
PLA2G15	0.000000	0.002700
SEMA4C	35.000000	0.005778
SNORA41	0.000000	0.000179
SNORD21	0.000000	0.000347
SNORD24	0.000000	0.000347
SNORD36A	0.000000	0.000181
SPCS3	31.000000	0.009722
SUN1	48.000000	0.008700
SUSD1	31.000000	0.000694
VWDE	1.000000	0.001432
IGSF3	12.500000	0.004973
CRLF3	0.000000	0.003579
LRCH3	189.000000	0.007060
CCDC77	0.000000	0.002121
CCDC85C	67.000000	0.007249
CSPP1	44.000000	0.002270
KIAA1462	0.000000	0.003164
KIAA1671	89.000000	0.010477
MIA3	137.000000	0.011707
MIPOL1	6.000000	0.003056
CPEB4	176.500000	0.008313
NYNRIN	0.000000	0.001363
KIF14	14137.000000	0.074396
AGAP3	54.000000	0.008548
DENND4C	148.500000	0.007582
KIAA0355	90.500000	0.006487
MTMR12	109.000000	0.004036
PARP8	0.000000	0.002378
R3HDM1	22.000000	0.005249
TBC1D22A	0.000000	0.001882
UHRF1BP1L	143.000000	0.004781
SLCO4C1	0.000000	0.000995
LYNX1	0.000000	0.000055
RSPH9	0.000000	0.000991
RGAG1	0.000000	0.000690
SPAST	13.000000	0.004674
ZC3H3	1.000000	0.010393
ZRANB3	0.000000	0.002271
ZSWIM6	0.000000	0.000537
EIF2AK4	4.000000	0.004974
FBXL21	0.000000	0.000572
SLC31A1	151.500000	0.007649
GSDMA	1.000000	0.005111
AMY2B	0.000000	0.000966
GCNT2	1.000000	0.002447
PABPC1L	1.000000	0.004646
TNFSF9	47.000000	0.000902
BCAT1	25.000000	0.003471
C16orf59	8.000000	0.000665
C17orf97	0.000000	0.000574
CCDC121	1.000000	0.000377
CCDC155	116.000000	0.002847
CCDC37	0.000000	0.000347
CCDC74A	0.000000	0.000948
CCDC74B	1.000000	0.001048
GNA14	0.000000	0.002101
H3F3C	0.000000	0.009414
MNS1	0.000000	0.000958
MTO1	0.000000	0.003008
NDUFA8	853.500000	0.008789
SLFN12	0.000000	0.000578
SPATA24	0.000000	0.000994
STAC3	0.000000	0.001062
TRIT1	0.000000	0.000746
WBSCR27	0.000000	0.001734
ZNF280A	0.000000	0.000770
ZNF333	0.000000	0.001275
ZNF57	0.000000	0.001739
NHLRC2	4978.666667	0.013181
EFTUD1	0.000000	0.005949
DRG2	20.000000	0.006563
ALAD	42.000000	0.002210
TATDN1	2.000000	0.003251
METTL1	13.000000	0.002698
PDE3A	40.500000	0.004653
KCMF1	2.000000	0.009953
GNPDA1	0.000000	0.005271
OTUD6B	3.000000	0.007199
CRYZ	0.000000	0.008646
CTH	4.000000	0.004626
TYMP	101.000000	0.002172
GNE	0.000000	0.005771
GNPDA2	0.000000	0.001516
GPC1	35.000000	0.010517
RPL39	140.000000	0.007446
ISOC1	2.000000	0.007639
NME1-NME2	8.000000	0.008673
ARHGEF10	0.000000	0.006369
SCPEP1	5.000000	0.003894
SMOC1	3.000000	0.001715
MTSS1	0.000000	0.002549
A2ML1	508.500000	0.003128
MYH16	0.000000	0.000629
ZFAND2B	57.000000	0.001229
ASB11	109.000000	0.012649
ASB15	0.000000	0.002597
ASB17	0.000000	0.001445
ASB18	0.000000	0.001194
CRLS1	0.000000	0.000005
POTEF	651.000000	0.007153
RGPD4	4.000000	0.001395
ATP1A3	104.500000	0.008474
CCDC157	0.000000	0.000589
PHKG2	132.500000	0.003599
GPR161	0.000000	0.001684
CCNJ	0.000000	0.000211
ZNF618	1.000000	0.003134
EPM2AIP1	24.500000	0.003798
VPS13B	180.000000	0.004546
ARMCX5	0.000000	0.000910
GGT7	47.000000	0.004517
LRWD1	30.500000	0.010272
NOL6	3.000000	0.015413
TRIM65	9.000000	0.003368
RPE65	0.000000	0.000566
DGAT2	0.000000	0.000092
FOXN2	1.000000	0.000639
OSBPL6	0.000000	0.005167
ZBTB38	305.000000	0.006066
TARBP1	8.000000	0.005268
HSF5	0.000000	0.001050
HSFX2	0.000000	0.000031
CCDC117	0.000000	0.002658
AMT	0.000000	0.001432
ITGB1BP2	0.000000	0.000722
LRRC6	0.000000	0.000762
MAEL	0.000000	0.002387
FAM136A	65.000000	0.002869
ROM1	0.000000	0.000165
UNC45B	0.000000	0.000962
PPIL4	14.500000	0.013272
CDCA7L	1.000000	0.002408
CA6	3.000000	0.001578
CMTM5	6012.000000	0.002882
EFHC2	22.500000	0.003196
HOXA2	0.000000	0.000542
ARNTL2	1.000000	0.000760
TBX6	4.000000	0.000444
FEZF2	0.000000	0.000504
SEC61G	5.000000	0.002959
MTMR1	15.500000	0.005708
CLCN6	1.000000	0.001084
LOC730668	0.000000	0.000184
MMP27	0.000000	0.000289
TDRD9	0.000000	0.001350
UNC5B	29.000000	0.003454
PRAMEF8	0.000000	0.000569
LRFN2	0.000000	0.000845
POC1B	36.000000	0.003689
WDR76	196.000000	0.023654
WDR90	91.000000	0.002161
STXBP5L	2.000000	0.000591
BTN1A1	0.000000	0.001165
EML1	2.000000	0.003778
ATMIN	0.000000	0.000752
PRR5L	2.000000	0.000447
C17orf59	88.000000	0.003366
CYSLTR2	101.000000	0.000910
CEL	0.000000	0.000008
TRIM58	0.000000	0.002216
TRPM4	16.000000	0.002847
HARS2	77.000000	0.008548
SPATA6	0.000000	0.000658
GPR101	0.000000	0.000626
GEN1	0.000000	0.003786
NSDHL	806.500000	0.010131
CEP78	65.000000	0.005402
LRRIQ4	0.000000	0.000887
PANX1	35.000000	0.010056
SENP5	3.000000	0.001610
MGST1	11.000000	0.011275
LTC4S	6.000000	0.000225
SLC30A6	2039.000000	0.005603
ZNF704	34.000000	0.000988
ACBD5	108.333333	0.008983
EML5	2.000000	0.001608
C19orf26	2.000000	0.003923
ASCC1	0.000000	0.006233
CIB3	110.000000	0.000676
OLIG3	0.000000	0.000747
KRTAP10-9	124.000000	0.002682
KRTAP10-3	177.500000	0.003779
C1orf50	15.000000	0.000736
ZFYVE26	0.000000	0.001324
ZMAT1	0.000000	0.001067
KLHL35	2.000000	0.000155
TSHZ3	19.000000	0.004110
DMRT3	1.000000	0.001400
MORN4	0.000000	0.000630
TRIM42	16.000000	0.002082
BFSP2	6.000000	0.001046
GOLGA8F	0.000000	0.000690
GOLGA8DP	0.000000	0.000563
LIMS3	0.000000	0.001020
NUDT12	0.000000	0.002755
LDLRAD1	13.000000	0.003165
MPPED2	101.000000	0.000259
FAM72A	0.000000	0.000001
C21orf2	183.500000	0.002120
CA8	0.000000	0.001164
CACNG1	0.000000	0.000742
CCDC36	7.000000	0.000932
CDX4	0.000000	0.000143
SGSM1	2.000000	0.000850
POC5	0.500000	0.003578
PNMA5	1.000000	0.002271
CETN3	1.000000	0.002620
CHD2	105.000000	0.006590
HEMK1	52.000000	0.000632
ZNF394	0.000000	0.000168
RBMY1F	9.000000	0.000970
KRTAP26-1	0.000000	0.001453
GCM2	0.000000	0.000610
KIAA0141	0.000000	0.000774
CRYBA4	0.000000	0.000435
CRYGA	0.000000	0.000382
RECK	49.000000	0.001491
CYB561	11.000000	0.001477
CCDC153	0.000000	0.000191
ZNF138	7.000000	0.000423
VASH1	0.000000	0.000861
KRTAP10-1	138.000000	0.001366
ZNF697	0.000000	0.001067
DOLK	0.000000	0.000820
FAH	12.000000	0.002315
FKBP1B	6.000000	0.000890
FOXC2	15.000000	0.001041
GABRD	0.000000	0.000220
PRR20A	0.000000	0.002337
LGALS14	1.000000	0.001049
GNG4	0.000000	0.000818
GNG5	3.000000	0.002559
GNG10	0.000000	0.001595
KRT38	4.000000	0.003960
GSTA2	28.000000	0.000723
GYPA	0.000000	0.003317
HBQ1	0.000000	0.000206
HLA-DOA	0.000000	0.000141
LGALS13	0.000000	0.000384
MGAT5B	51.500000	0.001761
LCE4A	0.000000	0.000884
KRTAP10-11	0.000000	0.000610
KRTAP4-11	14.000000	0.000848
C1QTNF2	94.000000	0.000834
AQPEP	0.000000	0.000336
C4orf19	0.000000	0.000666
KCNK1	0.000000	0.002490
ZNF180	0.000000	0.000161
CCDC28A	0.000000	0.001295
SYCE1	8.000000	0.002919
ZNF572	0.000000	0.001066
CCDC114	2.000000	0.000723
SLC5A11	0.000000	0.000732
RIBC1	0.000000	0.000830
MORN3	16.000000	0.000985
ZNF69	0.000000	0.000767
SLC23A1	5.000000	0.000990
SLC15A3	77.500000	0.012057
C19orf73	0.000000	0.000065
ARSJ	0.000000	0.000291
C12orf49	445.500000	0.005697
ZNF569	1.000000	0.001185
PRR19	0.000000	0.000242
C5orf60	0.000000	0.000455
KLHL38	39.000000	0.001087
THEM5	0.000000	0.000409
MAGEB4	18.000000	0.002139
ZNF341	20.000000	0.001407
FIBCD1	0.000000	0.000236
TMEM213	0.000000	0.000106
PAGE3	0.000000	0.000097
NEIL2	0.000000	0.000580
TCL6	0.000000	0.000062
CSDC2	0.000000	0.000472
ZNF695	2.000000	0.001639
SPATA1	0.000000	0.001383
TTC25	0.000000	0.000906
HDHD2	0.000000	0.002737
EIF1AD	6.000000	0.002656
ZNF587	36.000000	0.001977
UBL4B	0.000000	0.000338
TCTEX1D1	0.000000	0.000073
TBCEL	0.000000	0.001278
NALCN	0.000000	0.000573
WFDC9	0.000000	0.000388
FOXR1	0.000000	0.001214
MT1DP	0.000000	0.000077
LCE2A	0.000000	0.000424
CCDC103	0.000000	0.000496
BCL2L15	0.000000	0.000289
MTRR	5.000000	0.001317
MX2	0.000000	0.001157
NBL1	1.000000	0.000307
NRF1	19.000000	0.002934
OPCML	0.000000	0.000854
KRTAP3-3	38.000000	0.000793
LCE2D	0.000000	0.001011
TMEM218	3.000000	0.000828
NAA38	5.000000	0.000955
PLCB4	0.000000	0.002398
TMEM79	0.000000	0.000678
GDPD5	1.000000	0.001733
LGALS9C	2.000000	0.000715
PPP1R2P3	4.000000	0.001979
KIF24	0.000000	0.001689
PSG1	4.000000	0.001169
OSR2	0.000000	0.000408
SLAIN1	0.000000	0.003494
ZNF366	0.000000	0.000112
PWWP2B	0.000000	0.001388
FAM171A2	2.000000	0.004373
KRTAP19-5	2.000000	0.001147
PTH2R	2.000000	0.003151
SLC30A2	144.000000	0.002802
CGGBP1	0.000000	0.002168
DAAM2	180.000000	0.000819
CABP5	8.000000	0.000613
TMEM8A	0.000000	0.000371
SLC39A13	1.000000	0.000807
RIPPLY1	86.500000	0.000900
ZNF550	98.500000	0.001462
ZDHHC24	1.000000	0.000319
SEC14L4	0.000000	0.000442
BARHL2	0.000000	0.000070
G2E3	0.000000	0.000691
FAM69B	0.000000	0.000447
XCL1	34.500000	0.000645
CDCP1	0.000000	0.001140
CT45A3	0.000000	0.000400
CT45A5	25.500000	0.003515
SGCA	155.000000	0.001729
TMUB2	0.000000	0.000708
C3orf52	63.000000	0.004041
C1QTNF6	0.000000	0.000409
ERP27	101.000000	0.000707
TMEM31	38.000000	0.003161
NBPF22P	0.000000	0.000128
NFKBID	95.000000	0.002600
KIAA1958	7.000000	0.000371
SULT2B1	3.500000	0.001196
XCL2	1.000000	0.000072
TARSL2	0.000000	0.004155
TNNC2	79.000000	0.002289
C14orf105	0.000000	0.000638
POM121L4P	0.000000	0.000029
UPK2	0.000000	0.002075
ZNF26	0.000000	0.000655
ZNF223	11.000000	0.000508
ZC4H2	3.000000	0.001105
CCL4L2	1.000000	0.000310
ADAM33	110.000000	0.000868
RTN4IP1	7.000000	0.003999
CCDC94	580.000000	0.003294
SOX14	0.000000	0.000155
PPAP2C	1.000000	0.001167
CD300A	0.000000	0.000452
BBS5	0.000000	0.000176
SIGLEC5	1.000000	0.000239
LHX6	1.000000	0.001488
LHX8	0.000000	0.001129
CLDN8	43.000000	0.000090
SYNGR2	7.000000	0.003808
LRRC20	0.000000	0.001463
GPR128	0.000000	0.000572
GTPBP10	27.000000	0.008382
SHISA3	0.000000	0.000444
UTP14C	0.000000	0.002262
ZSCAN12	18.000000	0.001361
RGP1	104.000000	0.000597
AMMECR1	17.500000	0.001226
ACTL8	0.000000	0.001488
PAPD4	0.000000	0.001329
GLYAT	0.000000	0.000255
HSD3B7	29.500000	0.011946
NPM2	0.000000	0.000316
IFI30	86.000000	0.002040
NDRG4	10.000000	0.001254
ZNF707	0.000000	0.002436
PTCD2	0.000000	0.001079
SNAP47	0.000000	0.006892
LGALS9B	0.000000	0.001367
INMT	0.000000	0.000063
B4GALT7	38.000000	0.003054
COL23A1	0.000000	0.000989
SCRG1	0.000000	0.000027
GOLPH3	339.500000	0.006956
FAM134C	119.000000	0.004510
CCDC150	1.000000	0.000443
TMEM128	1.000000	0.001399
TMEM86B	24.000000	0.001107
EXD1	0.000000	0.000127
ARMCX1	0.000000	0.000428
PBX4	6.000000	0.001833
FAM92A1	43.000000	0.000895
LRRC29	11.000000	0.000885
GAGE2E	0.000000	0.001505
HPGDS	3.000000	0.000273
POM121L8P	0.000000	0.000053
UTP11L	9.000000	0.004210
GLTP	23.000000	0.001845
TTC12	1.000000	0.001302
SLC6A20	5.000000	0.001353
TMEM150A	4.000000	0.000927
ADAMTSL5	0.000000	0.000270
CLEC18A	0.000000	0.000658
BCAS3	3.500000	0.006650
GDAP2	100.000000	0.002747
MS4A12	0.000000	0.000242
PARP16	0.000000	0.002871
BMS1P5	0.000000	0.000425
KRTAP13-1	0.000000	0.000709
CHDH	2.000000	0.002374
ACSS1	0.000000	0.003486
C4orf33	0.000000	0.000077
KRTAP19-7	0.000000	0.001794
ADAMTSL3	0.000000	0.000085
KRTAP2-4	1.000000	0.000793
ZNF471	0.000000	0.000355
TMEM171	0.000000	0.001688
PDCL2	0.000000	0.000182
MPPE1	7.000000	0.001320
AP1S3	0.000000	0.000235
ZNF419	0.000000	0.000927
ZNF114	0.000000	0.001310
LONRF3	32.000000	0.001710
KCTD19	0.000000	0.000139
ZKSCAN3	2.000000	0.000973
ZNF578	0.000000	0.000683
TSGA10IP	14.000000	0.003038
NRBP2	0.000000	0.003422
SPATA3	0.000000	0.000200
KRTAP3-1	3.000000	0.000978
GFM2	3.000000	0.006711
SNHG11	0.000000	0.000127
ZNF559	0.000000	0.000310
