gene	log2FC	pvalue	FDR
C3orf55	-0.8889901220265686	4.1258165946626985e-06	1.2060079276706349e-05
C3orf54	-1.4230044562866855	1.1431473576345438e-18	4.517718357371717e-17
C3orf57	-0.6024318350324354	0.054091360627237205	0.07906723702714377
CAPS	-0.00848129440839962	0.9541676819961521	0.9756227648823201
DYNC1LI1	0.1876956672845349	0.004553050480254324	0.00813322692626627
DYNC1LI2	-0.3160171763979065	1.846148497442156e-12	1.647285867832623e-11
TRPC1	-1.2348325919060876	7.025245359757134e-16	1.3633994030328664e-14
EFHC2	-1.3486801899907315	2.008342521640446e-15	3.5204300847078007e-14
EFHC1	0.24969429255483622	0.0002685128969920963	0.0005876355546738024
CAPG	-1.4161178946555442	1.3471747101853293e-17	4.000299112102229e-16
TPRKB	0.2652395736793416	1.979201362525129e-05	5.1868725362727516e-05
ETHE1	0.20508922613531233	0.011636939073100467	0.019412164826777573
PRDM16	-1.1515112372567202	6.474723840848483e-05	0.000157069863174869
ABCG1	0.7802737333951164	2.7688948265302172e-15	4.694594223826896e-14
ABCG2	-1.7312199104108696	6.543035528931352e-09	2.997879853643589e-08
PLSCR5	0.01598531819586037	0.36194745512753024	0.42854831052685466
ABCG4	-1.169101606425705	1.5795158819209063e-11	1.1606611632668296e-10
ABCG5	0.18418835341365458	0.03989050264572633	0.0599460706241363
PRDM10	0.21338572752548757	0.000252010093364344	0.0005540857161002812
PLSCR1	-0.5009761430336805	1.051343603817207e-07	3.9701189319963187e-07
ABCG8	0.1529114303367315	7.732960492057241e-14	9.44290051996383e-13
MPO	-1.0128767840593156	2.1610340976654475e-11	1.5451393798307948e-10
HNF4G	0.2747925393883257	0.06520234047888404	0.09389413493103375
AVP	-0.0013641952425084945	0.9201451630640212	0.9478803442824437
ELP2	0.11246999536607127	0.010940597195795553	0.018326512072118693
PRKCZ	0.5092162032746312	4.298504864692422e-07	1.4699858675102969e-06
SPC25	1.6835020234785283	2.5827043863975933e-14	3.469571232554888e-13
TARS2	0.1740849474822479	3.38886420457569e-07	1.1804543645938654e-06
POLRMT	0.34360093450726126	4.989191448497006e-08	1.992742839480539e-07
MS4A6E	0.07548956595613221	1.4786079262776727e-08	6.412414582117217e-08
MPZ	-1.8529169292554846	1.2360998162520313e-11	9.252019836795507e-11
SRBD1	-0.15886333796726326	7.959505523926074e-05	0.0001906212120626456
SGSM2	0.2398822752548675	0.0014221210944505354	0.0027614100508287333
MCPH1	-0.3192040392338633	1.3339205054186575e-15	2.4242555272391254e-14
GRPEL1	0.29482793481618685	1.628126847144837e-10	9.99123804334844e-10
GRPEL2	0.30649837040468775	2.7438477452874614e-07	9.71023682702186e-07
PLRG1	-0.1668716635773908	1.9108760669626682e-07	6.915551480436324e-07
SGSM1	-0.8352887704664793	8.441436758861918e-13	8.082954598705843e-12
SF3B14	0.3153858819894886	7.472944423590222e-09	3.3854089201991886e-08
SLC36A2	-0.35366903768921854	0.06198393667226317	0.08959189037826255
KRIT1	-0.27774152764905224	1.9348437154213478e-08	8.252700745368606e-08
LRRC27	0.09143276181649629	0.02854899811868315	0.044110109689202225
ASPHD1	1.6043070512820492	3.5625065485086564e-17	9.655192311519222e-16
TRPC7	0.5685441921532283	7.450414384072912e-08	2.8835863079097014e-07
GADL1	-0.41005663422922556	0.07448192620963345	0.10593764874313523
KRTAP5-10	0.09677866852023453	0.2852696301319793	0.3498826701584868
HLX	0.7135424235403205	2.6219744440143065e-06	7.915449515985412e-06
QRSL1	-0.22193015909793523	0.00011527087177960936	0.00026825778040702236
VOPP1	-0.0765605421686697	0.21748072061255633	0.27515488610212596
FCER1G	0.2907601019462458	0.03298584546628336	0.05030734893735161
AKR1B10	-0.8688382221192468	0.0001264847653784888	0.000292662642140391
BTG3	-0.8767397590361465	3.0139664226729357e-16	6.348020752249897e-15
BTG2	-0.8980572366388664	3.889301560906755e-07	1.3438111688935906e-06
AKR1B15	-0.4639812326227988	0.004654723797105081	0.008301435103465211
FAHD1	0.07176494439295666	0.06823149850217713	0.09790598438363628
ZNF592	0.05299208371949504	0.2051494374198184	0.26152220531869064
SLA2	0.20807219647822528	0.1368714307557525	0.18310176138029519
SNORA67	0.4362515678096996	1.2501129248916322e-10	7.821662215153862e-10
C4orf36	-0.36473193543404214	0.0006759933934639973	0.0013869541627650978
C4orf37	0.02863665430954543	0.7451312016285168	0.7932300812321207
C4orf34	0.08663317886932731	0.22710949134010303	0.28593905837398514
C4orf35	-1.3756868782823606	1.538853783305411e-09	7.80413575219935e-09
C4orf32	-0.16511253475440313	0.026219673559861014	0.04076615339750636
C4orf33	-0.3990739805375352	4.867459767174315e-05	0.00012017163277976024
C4orf31	-1.4194715400061897	7.632661921594623e-09	3.450572785519566e-08
SRD5A3	0.3695816187828189	1.7626235422587197e-05	4.664278708855068e-05
SRD5A2	-2.294526706827315	5.275025385033037e-26	1.1943536642612301e-23
SRD5A1	0.46873599783751096	1.535174265698006e-08	6.639185801673669e-08
ZFP1	-0.5250493358047565	1.807058914736791e-12	1.6163881716345222e-11
C4orf38	-1.1369318427556383	5.4518218041709245e-15	8.53752152272761e-14
C4orf39	0.10042167902379084	0.23825152137832284	0.29808317080066354
HELLS	0.21149216095149637	0.09854529200857082	0.13608516309391966
ZCCHC3	-0.09720694315724465	0.020035935502068312	0.03193291494888963
FAM49A	-0.6893017454433155	6.225138646140163e-11	4.1002913215909875e-10
FAM49B	0.09564642415817026	0.1208264791180722	0.16385602384018078
PDILT	-1.154151575532901	1.8185461170210773e-07	6.612231247837091e-07
SNORD12	0.0	1.0	1.0
SLC6A20	0.6115142261353095	1.9656233634874047e-05	5.156262301322982e-05
ZFP36L2	-0.6605713392029706	1.1363834691932954e-11	8.558707930140496e-11
GGA1	0.380499505715175	3.885351493266594e-12	3.250654351718348e-11
C10orf99	-2.171080189990732	3.756354415925182e-10	2.1600031636124276e-09
GGA3	-0.04696530738337934	0.24830861718221048	0.30919088583137755
GGA2	-0.47174361291319933	9.733998081656424e-12	7.449935996580424e-11
C15orf48	0.891316658943472	0.0002484718641245463	0.0005467487789644805
ZNF510	-0.1593743975903621	0.0014487521852581322	0.0028096072001044573
C10orf90	-0.3932854958294719	0.0008528098184395536	0.0017205006695379743
C10orf91	-0.3748191767068272	0.017078164607705677	0.0276157555358645
C10orf93	-0.7108702193388938	2.018504682166461e-05	5.2835040669039254e-05
C15orf40	-0.006336978683962435	0.9069967830620003	0.9362880925453856
C15orf41	-1.3835275563793674	1.811711179750438e-18	6.766212062380675e-17
C10orf96	-0.013862913191226445	0.32011538099974607	0.3852302027134581
C15orf43	-0.5329087735557618	0.012626648844907447	0.020931424595249257
SLC12A6	-0.2694330630213084	0.00044826364750452186	0.0009465182283037
FHOD1	0.46316777880754145	9.183092067693084e-10	4.882673414466166e-09
FHOD3	-1.3198769230769294	1.0115780170944405e-12	9.518467437041022e-12
ADH7	-0.25034802286067337	0.02383814507140361	0.03735731227628182
ADH6	-0.31074245443311765	0.13863080475353742	0.18525016427658242
ADH5	-0.509825872721656	1.2145852635656018e-08	5.335534617797478e-08
ADH4	-0.6422925702811247	0.0012905503770644184	0.0025253333629701295
C4orf6	-0.2109958989805374	0.13404114735813524	0.17960290833290765
C4orf7	0.18585382298424513	0.3332139813742051	0.3987154806302587
PKD1	-0.35457450571516524	0.0020282828723176393	0.003830965981290946
NRL	-0.22233584337349477	2.23400815280049e-05	5.798710438174284e-05
GJC2	-0.8960029270929883	1.93232696707556e-09	9.633270402833571e-09
C4orf3	-0.22610993203583796	0.0001768099363559781	0.0003988994786922858
GJC1	-1.2071272860673439	8.325016127590996e-12	6.46138025073583e-11
ZNF138	0.323688940376897	1.843764854160439e-05	4.860062196220143e-05
PFKFB1	0.49969355885078737	5.575482312677608e-09	2.5751951455240222e-08
PRKACG	-0.15677290701266608	0.014852788306390625	0.024299277933742782
SPRYD3	-0.2575859901143005	3.8011590846421335e-06	1.1180242742054318e-05
PRKACA	-0.28400637164040177	2.819547563740567e-06	8.469553046636949e-06
ERICH1	-0.07998068427555971	0.13160481378131142	0.1768617677971179
NUAK2	0.4191233549582982	0.0002801089534564648	0.0006103095641870208
PRKACB	-0.12720099629287063	0.10473738733218348	0.1438864777558046
PSMB7	0.4655716249613828	5.407952054756399e-13	5.457160903536913e-12
PSMB6	0.051824212233549716	0.31721868915643137	0.3830766592709937
PSMB5	0.4121087581093672	4.7478766846137955e-12	3.891396968957974e-11
C14orf119	-0.08891010966944357	0.04712381744815693	0.06986925621099174
PSMB3	0.301783371949341	7.285652900819573e-06	2.0475944071918056e-05
PSMB2	0.11987466790238166	0.00029915804445685665	0.0006484343093652011
PSMB1	0.22407687673772259	3.700455346089898e-05	9.275034294581414e-05
LOC100128842	1.0580036221810314	5.626220614780328e-10	3.1180910576967165e-09
C20orf79	0.005936746987951808	0.02750021353662809	0.04261082416824553
TNFSF10	0.3214561090515886	0.003999432470536235	0.007205874020190285
PFKFB2	0.31003519462465867	1.8191354289369722e-06	5.634187472695074e-06
LMBR1L	0.23517774173617845	0.00014041766923360605	0.0003224977238442161
HDHD3	0.10180132839048284	0.12038467324611193	0.16333840559784576
HDHD2	0.06027830552981328	0.13804467497789102	0.18458040448569385
C20orf71	0.0019016064257028115	0.16047017022364396	0.21057592489622828
C20orf70	-0.3608240037071362	0.005340364761887359	0.009418871183413148
LRRC23	-0.15510886623416553	0.017759358009486335	0.028598118661593938
C20orf72	0.12314948254556413	0.009485085774833223	0.01604668620810826
PFKFB4	0.2628544331170888	0.01434434683175664	0.023524122735405335
PNMA1	-1.0259296957059032	2.342186393187602e-12	2.0464394674289908e-11
PPAPDC1A	0.11198337967253646	0.5731961249742079	0.6355331040828088
TDGF1	-0.8333249613839975	1.1549967860990813e-05	3.149148286835127e-05
KLK1	-0.9170530892802011	0.001972663507673121	0.0037324002439748393
TDGF3	-0.3340633225208526	0.004227835210554585	0.007593474313056888
LOH3CR2A	-1.0125035758418206	2.531949775110857e-09	1.2378421122764191e-08
LOC339788	-0.1145903768921841	0.007537643578602889	0.012956567388434393
RMI1	0.41298622181031597	5.512481462330589e-08	2.1864835230879139e-07
CORO6	-0.259231363917209	0.139540759635436	0.18630577097271725
CORO7	0.3380797574915011	8.252862826478837e-08	3.1659764630487823e-07
SNORD21	0.0	1.0	1.0
SNORD20	0.0	1.0	1.0
SNORD23	0.0014493975903614458	0.31779712550489564	0.3830766592709937
KLHDC5	-0.6489937055915895	1.6412233233173912e-11	1.1996438777035697e-10
SNORD25	0.0	1.0	1.0
KCNK9	0.3169059545875802	9.194443677118979e-05	0.0002180345055267926
SFRS9	0.3627533441458173	5.565075916970569e-10	3.0893582718957074e-09
LOC285456	-0.10822435897436011	0.2392874399443054	0.2992263142693259
KCNK4	-0.16804369786839723	0.20250569527053186	0.2584712592430391
KCNK5	-0.422128699413034	0.003060162016019179	0.005628336569655853
BDNFOS	0.04268186592523282	0.4594797908588203	0.5280349335998371
KCNK7	-0.08972930182267458	0.44023377769284744	0.5081742640431084
FAM155B	0.4592935974667913	0.034160723601678426	0.05193156303021977
CRY1	0.00038647667593316726	0.9941615068195706	1.0
CRY2	-0.40695280352178287	1.6360550624768276e-12	1.473127292377644e-11
FAM155A	-1.0395558541859762	1.055628252904292e-09	5.553033810534292e-09
C9orf144	0.007536499845535977	0.8161546005900211	0.857747625878769
SULT2A1	-1.4318218334877972	0.0011354904789425224	0.0022416912852220405
C9orf140	1.4727363067655297	2.39295589045792e-08	1.0052819720717694e-07
C9orf142	0.4315888863144899	1.4787698066664495e-07	5.442353626431078e-07
GLTP	-0.10439221501391138	0.046027046335962406	0.06839238987957881
NACC2	-1.0280601714550492	2.693967956473032e-09	1.3093937276810783e-08
ACOT11	-1.4518052981155405	1.6818904956344417e-17	4.874342908414697e-16
ACOT12	-0.2802645196169292	0.017041710273790596	0.027569113911217056
ACOT13	-0.0722237179487184	0.20096978993568462	0.2566858240711036
VPS13A	0.06158571980229688	0.38688323256292056	0.4540655476775184
LOC100128788	1.1761304680259488	3.8034630348828485e-18	1.316434275895121e-16
VPS13C	-0.347510364535065	2.3162370031214345e-05	6.002113435842573e-05
VPS13B	0.1014855421686729	0.19863795496918382	0.25407456789829996
BEX5	-0.3885909175162219	0.022154818454524463	0.03495623794479847
BEX4	-0.3566458294717325	7.716400586547552e-13	7.467661760872554e-12
BEX2	-0.4132406163114002	4.6071432645021206e-07	1.5651901531293856e-06
BEX1	-1.75811603336422	1.093346939473859e-13	1.2929809073125027e-12
UBAP2	0.2942097389558249	3.073165441946409e-07	1.0780878638822973e-06
TXLNG	-0.5234573370404751	1.9921080821696076e-06	6.128001878578911e-06
NUP160	-0.35833368860055437	4.518318545390628e-10	2.556225192675968e-09
ELTD1	-0.32048909484090515	0.0183923558791327	0.02952557218529013
N4BP3	-0.3006680954587635	0.0016879316035119743	0.0032336401669254603
CRYM	0.9095748995983914	0.02444648631242268	0.03821147896496616
TMEM163	0.08973595149830027	0.5166698883287961	0.582728138891382
TMEM165	0.0979620945319617	0.048526830590360726	0.07171465798967099
SULT1A3	0.3378349706518424	0.0005017499644457324	0.0010520969734895272
ME2	-0.33322554834724194	8.462103997244884e-05	0.00020172438307097478
EVI2A	-0.1977420991658949	0.2339502327605213	0.2935994376029267
SERPINA5	-3.5022804525795506	2.571177580215751e-10	1.5203241535247432e-09
EVI2B	-0.24725219338893734	0.11948116905008824	0.16223405112898037
FOXN1	-0.9465517763361175	3.690049921457065e-05	9.253221630455788e-05
FOXN2	-0.13797913191226385	0.06567979266800845	0.09448153364869832
FOXN3	-0.5772085495829504	1.5684719410227465e-16	3.529224234996938e-15
SUGT1P1	0.2211754711152305	0.047636301314196675	0.07051366421720096
FAM27A	-0.26321088198949694	0.0902904933426215	0.12612815959480853
NICN1	-0.01302333178868409	0.7825822743985065	0.8272642892873231
WDR1	-0.5558673154154992	6.416077563804957e-15	9.947208411331281e-14
UGT1A5	0.3228401683657708	0.0011851300301407804	0.0023329094670476364
COL14A1	-0.6934084260117341	0.00272049318600657	0.0050377099924210945
ZNF799	0.09100439450108144	0.16093817933105425	0.2111645699589397
GRIN2B	-0.24639533518690146	0.004877199013978229	0.008673768431339452
GRIN2C	0.3121351405622499	0.012395818311562244	0.020577020530022676
GNA14	-0.5650137704664706	3.745230694815729e-06	1.102768008432873e-05
GNA15	-0.3006643188137197	0.04745848273203057	0.07027916478153812
GNA12	0.0018159793018224235	0.9744121578066366	0.99258705886611
GNA13	-0.4508085109669544	3.3815001179588885e-12	2.857709430946905e-11
GRIN2D	-0.1368257800432442	0.4263282757990412	0.49432793143966497
GNA11	-0.612465925239416	7.365423304663119e-11	4.778950476124106e-10
NOL9	-0.11863295489650838	0.051800299333986256	0.07603533943297712
PRKAR1A	-0.4386299737411221	1.8549444148922857e-17	5.333210555833165e-16
IFFO1	-0.5898117392647526	1.4599210095422908e-05	3.9157012664623925e-05
ZFP64	0.09345243280816362	0.02285481624535742	0.03595630326498906
IFFO2	-0.5197563793636046	7.909343608316416e-07	2.5852254536897086e-06
PRKAR1B	-0.20966286685202284	0.007882216122190481	0.0135116600656098
MFGE8	-0.3672781819586035	0.0029164422757161227	0.005379479744141687
SH2B1	0.16405773092370346	0.005433151992828659	0.009568545755641204
KLK5	-0.5669898671609523	0.008884918580667787	0.015101860358882937
IL6ST	-1.6215161337658337	1.1005800857224722e-13	1.2972998233874e-12
SBF1	0.006437805066424218	0.9273645671770137	0.953690207804673
SBF2	-0.1882869477911573	0.002737321029837101	0.00506628149732112
SERPINA7	0.157643813716404	0.3138919874610801	0.38069167723769876
PCNT	0.17101105189991017	0.019483642174976532	0.031130288614766972
SAR1A	-0.07452789620017697	0.014843947692670395	0.02429212822224693
DBN1	0.09872201884460807	0.20579355221159146	0.26213834100276323
SAR1B	0.055098602100715155	0.4778006567061436	0.5461440405008802
TPPP	-0.0826380213160407	0.48943607045867943	0.5573335303588567
ADD2	0.16558459221501387	0.5249718774093473	0.5902539172030609
SNORD127	0.0	1.0	1.0
OGDH	-0.24289225362990408	1.4318219566116419e-06	4.515682247375312e-06
SIN3A	-0.30378189681803747	3.5842750371582075e-11	2.468561540167009e-10
ADD1	-0.3357596848934108	2.8933756564954064e-09	1.398808124323491e-08
CDC73	-0.21825897435896557	0.00021321564868615286	0.0004752312694670035
C11orf35	0.7624406472042002	9.428968619105943e-10	5.008505911654124e-09
C11orf34	0.008542624343528094	0.8705511746003347	0.9053732215843481
C11orf36	0.04449528884769849	0.03141127810559273	0.048122042634843785
C11orf31	0.4557416743898699	1.0872684723730743e-10	6.874016147615225e-10
C11orf30	-0.11473714859437045	0.034849295048765376	0.0528821751731335
R3HDM1	0.15538652301513345	0.00023205931157586971	0.0005132317049667384
OLIG3	0.8049888940376897	7.29631277288025e-07	2.398557992004312e-06
SEMG1	-5.204815716713002	1.8036817700638984e-06	5.59110481376339e-06
UPP1	-0.18363851560087507	0.07382945606304042	0.10513345499123733
SEMG2	-3.981207205746059	0.00010596190112808178	0.0002489087957969293
LOC284276	-1.8961833642261356	4.344868532885976e-21	3.127154385126145e-19
ZNF418	0.21504658634539098	0.0011849425026098455	0.0023329094670476364
EN2	1.9695456518381214	2.1269552479238846e-12	1.8747566613492926e-11
LOC100134713	0.6053960843373529	5.518502900259201e-12	4.4352674424697416e-11
LMBRD2	-0.5004564334260051	0.0001812036528619548	0.0004082341001873393
ANKRD20B	-0.10329784522706031	0.4632609943422308	0.531817945126372
OLIG1	0.907239365152922	1.266783159798772e-07	4.735947499378415e-07
ZFP62	0.3915786916898458	1.3998866554770531e-14	1.9887540093757664e-13
RPL13AP20	0.3218899289465531	0.00028967733288238405	0.0006298946085965886
DAZL	0.09528694779116476	0.36001102524569983	0.4265343750539917
DAZ3	0.2190448717948718	1.3804320538747211e-07	5.115082018926174e-07
DAZ2	0.306079031510658	7.068066632147681e-13	6.932829256153519e-12
DAZ1	1.6702101869014547	2.4236997926186355e-17	6.736769653754304e-16
TAS2R19	0.2251601791782507	0.01825335079093249	0.029328417562958946
DAZ4	0.060211646586345376	0.0007799547861539427	0.00158469781565172
SRFBP1	-0.07516097466791116	0.19725721146377928	0.2526566145183681
