GeneName,Betweenness_Normal,eigenvector_norm,Betweenness_Tumor,eigenvector_tumor,logFC_betweenness,logFC_eigenvector,dice_score,DiCERank,EnsembleScore,DeltaBetweenness,DeltaEigenvector,Regulation
ARF1,5e-06,0.015128,4e-06,0.015128,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
CBLN4,5e-06,0.003097,4e-06,0.003097,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
ASB11,5e-06,0.010743,4e-06,0.010743,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
SETD1A,5e-06,0.010129,4e-06,0.010129,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
GNPAT,5e-06,0.004019,4e-06,0.004019,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
DYNLT1,5e-06,0.009975,4e-06,0.009975,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
C18orf21,5e-06,0.004391,4e-06,0.004391,-0.3218559763619713,0.0,-0.3218559763619713,3135.5,0.2805948198606489,-0.3218559763619713,0.0,Decreased_Centrality
LMNB1,1e-05,0.038858,8e-06,0.038858,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
ACLY,1e-05,0.028295,8e-06,0.028295,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
RBM3,1e-05,0.011426,8e-06,0.011426,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
FGG,1e-05,0.003306,8e-06,0.003306,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
B3GAT1,1e-05,0.010944,8e-06,0.010944,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
SLC30A10,1e-05,0.003635,8e-06,0.003635,-0.3218920315684618,0.0,-0.3218920315684618,3157.5,0.2805926352299971,-0.3218920315684618,0.0,Decreased_Centrality
RPS11,1.5e-05,0.039402,1.2e-05,0.039402,-0.3219040517732472,0.0,-0.3219040517732472,3161.0,0.2805919069105567,-0.3219040517732472,0.0,Decreased_Centrality
STIM1,2.5e-05,0.017541,2e-05,0.017541,-0.3219136685861369,0.0,-0.3219136685861369,3163.0,0.2805913242156769,-0.3219136685861369,0.0,Decreased_Centrality
SNX1,2.5e-05,0.010905,2e-05,0.010905,-0.3219136685861369,0.0,-0.3219136685861369,3163.0,0.2805913242156769,-0.3219136685861369,0.0,Decreased_Centrality
EPHA7,2.5e-05,0.008171,2e-05,0.008171,-0.3219136685861369,0.0,-0.3219136685861369,3163.0,0.2805913242156769,-0.3219136685861369,0.0,Decreased_Centrality
ZC3H18,3.5e-05,0.055291,2.8e-05,0.055291,-0.321917790254005,0.0,-0.321917790254005,3165.0,0.2805910744785976,-0.321917790254005,0.0,Decreased_Centrality
RAB4A,2.9e-05,0.015773,2.3e-05,0.015773,-0.3344060618099346,0.0,-0.3344060618099346,3166.0,0.2798343942794044,-0.3344060618099346,0.0,Decreased_Centrality
FGFR4,2.4e-05,0.012044,1.9e-05,0.012044,-0.3370191689988173,0.0,-0.3370191689988173,3167.0,0.2796760628033997,-0.3370191689988173,0.0,Decreased_Centrality
DAXX,1.9e-05,0.016933,1.5e-05,0.016933,-0.3410166706913399,0.0,-0.3410166706913399,3169.0,0.2794338491100614,-0.3410166706913399,0.0,Decreased_Centrality
PRKCA,1.9e-05,0.013989,1.5e-05,0.013989,-0.3410166706913399,0.0,-0.3410166706913399,3169.0,0.2794338491100614,-0.3410166706913399,0.0,Decreased_Centrality
LDHA,1.9e-05,0.027045,1.5e-05,0.027045,-0.3410166706913399,0.0,-0.3410166706913399,3169.0,0.2794338491100614,-0.3410166706913399,0.0,Decreased_Centrality
STIP1,0.000128,0.057889,0.000101,0.057889,-0.3417855042205818,0.0,-0.3417855042205818,3171.0,0.2793872645122291,-0.3417855042205818,0.0,Decreased_Centrality
TENC1,3.3e-05,0.005791,2.6e-05,0.005791,-0.3439426313827741,0.0,-0.3439426313827741,3172.0,0.2792565614438771,-0.3439426313827741,0.0,Decreased_Centrality
STK3,1.4e-05,0.008748,1.1e-05,0.008748,-0.3478952012524776,0.0,-0.3478952012524776,3174.0,0.2790170702266228,-0.3478952012524776,0.0,Decreased_Centrality
POLR2C,1.4e-05,0.018628,1.1e-05,0.018628,-0.3478952012524776,0.0,-0.3478952012524776,3174.0,0.2790170702266228,-0.3478952012524776,0.0,Decreased_Centrality
POR,1.4e-05,0.012799,1.1e-05,0.012799,-0.3478952012524776,0.0,-0.3478952012524776,3174.0,0.2790170702266228,-0.3478952012524776,0.0,Decreased_Centrality
ATP2A1,2.8e-05,0.012992,2.2e-05,0.012992,-0.3479092517661608,0.0,-0.3479092517661608,3176.0,0.2790162188881934,-0.3479092517661608,0.0,Decreased_Centrality
EFTUD2,5.6e-05,0.081363,4.4e-05,0.081363,-0.3479162774506671,0.0,-0.3479162774506671,3177.0,0.2790157931930659,-0.3479162774506671,0.0,Decreased_Centrality
NUP43,3.7e-05,0.026667,2.9e-05,0.026667,-0.3514616144851815,0.0,-0.3514616144851815,3178.0,0.2788009767293568,-0.3514616144851815,0.0,Decreased_Centrality
KCNA3,2.3e-05,0.035625,1.8e-05,0.035625,-0.3536195316242821,0.0,-0.3536195316242821,3179.0,0.2786702257953029,-0.3536195316242821,0.0,Decreased_Centrality
CUL9,1.8e-05,0.005673,1.4e-05,0.005673,-0.3625471809172946,0.0,-0.3625471809172946,3180.5,0.2781292882111776,-0.3625471809172946,0.0,Decreased_Centrality
RRBP1,1.8e-05,0.023529,1.4e-05,0.023529,-0.3625471809172946,0.0,-0.3625471809172946,3180.5,0.2781292882111776,-0.3625471809172946,0.0,Decreased_Centrality
DDRGK1,2.7e-05,0.061655,2.1e-05,0.061655,-0.3625548134166974,0.0,-0.3625548134166974,3182.0,0.2781288257483666,-0.3625548134166974,0.0,Decreased_Centrality
ST7,3.6e-05,0.009236,2.8e-05,0.009236,-0.3625586297875457,0.0,-0.3625586297875457,3183.0,0.2781285945096207,-0.3625586297875457,0.0,Decreased_Centrality
KRTAP10-7,6.3e-05,0.002941,4.9e-05,0.002941,-0.3625635366687444,0.0,-0.3625635366687444,3184.0,0.2781282971954706,-0.3625635366687444,0.0,Decreased_Centrality
VAPA,8.3e-05,0.028975,6.4e-05,0.028975,-0.3750342711762725,0.0,-0.3750342711762725,3185.0,0.2773726795882636,-0.3750342711762725,0.0,Decreased_Centrality
RPLP0,1.3e-05,0.046395,1e-05,0.046395,-0.3784783332361323,0.0,-0.3784783332361323,3187.0,0.2771639995036085,-0.3784783332361323,0.0,Decreased_Centrality
USP36,1.3e-05,0.032271,1e-05,0.032271,-0.3784783332361323,0.0,-0.3784783332361323,3187.0,0.2771639995036085,-0.3784783332361323,0.0,Decreased_Centrality
RPL31,1.3e-05,0.042534,1e-05,0.042534,-0.3784783332361323,0.0,-0.3784783332361323,3187.0,0.2771639995036085,-0.3784783332361323,0.0,Decreased_Centrality
USP27X,1.7e-05,0.016206,1.3e-05,0.016206,-0.3869970127540056,0.0,-0.3869970127540056,3189.0,0.2766478419164211,-0.3869970127540056,0.0,Decreased_Centrality
HSP90AB1,0.000435,0.053479,0.000332,0.053479,-0.3898311304652315,0.0,-0.3898311304652315,3190.0,0.2764761191327947,-0.3898311304652315,0.0,Decreased_Centrality
SAR1A,2.5e-05,0.014312,1.9e-05,0.014312,-0.3959104536588305,0.0,-0.3959104536588305,3191.0,0.2761077652365417,-0.3959104536588305,0.0,Decreased_Centrality
TIAL1,4e-06,0.011001,3e-06,0.011001,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
CDKN1B,4e-06,0.006699,3e-06,0.006699,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
SIPA1L2,4e-06,0.006676,3e-06,0.006676,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
HAP1,4e-06,0.002516,3e-06,0.002516,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
DNAJB11,4e-06,0.017657,3e-06,0.017657,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
H2AFV,4e-06,0.014075,3e-06,0.014075,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
KCMF1,4e-06,0.008681,3e-06,0.008681,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
SRRM1,4e-06,0.026991,3e-06,0.026991,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
TMEM97,4e-06,0.00427,3e-06,0.00427,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
MYH11,4e-06,0.009432,3e-06,0.009432,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
SENP3,4e-06,0.019532,3e-06,0.019532,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
ITGB5,4e-06,0.006072,3e-06,0.006072,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
CORO1A,4e-06,0.008263,3e-06,0.008263,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
ADSL,4e-06,0.013259,3e-06,0.013259,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
MYH1,4e-06,0.002707,3e-06,0.002707,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
A2ML1,4e-06,0.002778,3e-06,0.002778,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
PTPRS,4e-06,0.004513,3e-06,0.004513,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
MRPS34,4e-06,0.020039,3e-06,0.020039,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
CDC25C,4e-06,0.005632,3e-06,0.005632,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
TFAP2A,4e-06,0.005014,3e-06,0.005014,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
TMEM132A,4e-06,0.003384,3e-06,0.003384,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
VAV1,4e-06,0.007351,3e-06,0.007351,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
POU2AF1,4e-06,0.001256,3e-06,0.001256,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
ZAK,4e-06,0.005605,3e-06,0.005605,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
EFHC1,4e-06,0.001101,3e-06,0.001101,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
ATP5L,4e-06,0.011403,3e-06,0.011403,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
VAT1,4e-06,0.011621,3e-06,0.011621,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
USP21,4e-06,0.004958,3e-06,0.004958,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
NMT1,4e-06,0.012915,3e-06,0.012915,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
PRMT2,4e-06,0.002974,3e-06,0.002974,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
CA9,4e-06,0.005949,3e-06,0.005949,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
PWP1,4e-06,0.015411,3e-06,0.015411,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
PAX2,4e-06,0.002718,3e-06,0.002718,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
NEK6,4e-06,0.003458,3e-06,0.003458,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
SNRPF,4e-06,0.023738,3e-06,0.023738,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
LRRC1,4e-06,0.005305,3e-06,0.005305,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
FPR1,4e-06,0.002202,3e-06,0.002202,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
UPK1B,4e-06,0.000491,3e-06,0.000491,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
NMT2,4e-06,0.004594,3e-06,0.004594,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
KIAA0020,4e-06,0.021071,3e-06,0.021071,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
C2orf44,4e-06,0.006233,3e-06,0.006233,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
FAM118B,4e-06,0.002878,3e-06,0.002878,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
VPS37C,4e-06,0.003622,3e-06,0.003622,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
NEK9,4e-06,0.009295,3e-06,0.009295,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
CDCA8,4e-06,0.007366,3e-06,0.007366,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
HIBADH,4e-06,0.003807,3e-06,0.003807,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
HBD,4e-06,0.004158,3e-06,0.004158,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
TBK1,4e-06,0.019414,3e-06,0.019414,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
ZMYM3,4e-06,0.01089,3e-06,0.01089,-0.4149173097473133,0.0,-0.4149173097473133,3216.0,0.2749561157399192,-0.4149173097473133,0.0,Decreased_Centrality
SMAP2,8e-06,0.00989,6e-06,0.00989,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
RPS13,8e-06,0.036737,6e-06,0.036737,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
ANKRD11,8e-06,0.008713,6e-06,0.008713,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
EHMT2,8e-06,0.012852,6e-06,0.012852,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
PC,8e-06,0.016,6e-06,0.016,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
RPL14,8e-06,0.039869,6e-06,0.039869,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
PHGDH,8e-06,0.030203,6e-06,0.030203,-0.4149773957505626,0.0,-0.4149773957505626,3244.0,0.274952475052839,-0.4149773957505626,0.0,Decreased_Centrality
RPL11,1.2e-05,0.044341,9e-06,0.044341,-0.4149974283123827,0.0,-0.4149974283123827,3248.5,0.2749512612545323,-0.4149974283123827,0.0,Decreased_Centrality
MPRIP,1.2e-05,0.014052,9e-06,0.014052,-0.4149974283123827,0.0,-0.4149974283123827,3248.5,0.2749512612545323,-0.4149974283123827,0.0,Decreased_Centrality
CDC42,0.000167,0.044924,0.000125,0.044924,-0.4179171051643995,0.0,-0.4179171051643995,3250.0,0.2747743543341415,-0.4179171051643995,0.0,Decreased_Centrality
RAB7A,9.5e-05,0.033718,7.1e-05,0.033718,-0.4201033555045584,0.0,-0.4201033555045584,3251.0,0.2746418866555304,-0.4201033555045584,0.0,Decreased_Centrality
UPF1,2.3e-05,0.035657,1.7e-05,0.035657,-0.4360769773961944,0.0,-0.4360769773961944,3252.0,0.2736740246627264,-0.4360769773961944,0.0,Decreased_Centrality
YTHDF1,2.6e-05,0.026534,1.9e-05,0.026534,-0.4524917625814362,0.0,-0.4524917625814362,3253.0,0.2726794320269035,-0.4524917625814362,0.0,Decreased_Centrality
SRPRB,1.1e-05,0.020046,8e-06,0.020046,-0.4593824411607397,0.0,-0.4593824411607397,3254.0,0.2722619170796498,-0.4593824411607397,0.0,Decreased_Centrality
HSPA1L,2.5e-05,0.0174,1.8e-05,0.0174,-0.4739087474817277,0.0,-0.4739087474817277,3255.0,0.2713817497713653,-0.4739087474817277,0.0,Decreased_Centrality
IVL,7e-06,0.002845,5e-06,0.002845,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
SNX3,7e-06,0.008257,5e-06,0.008257,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
FANCI,7e-06,0.013642,5e-06,0.013642,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
IPO8,7e-06,0.013014,5e-06,0.013014,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
NDRG1,7e-06,0.022599,5e-06,0.022599,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
THUMPD3,7e-06,0.006426,5e-06,0.006426,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
PTBP1,7e-06,0.032097,5e-06,0.032097,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
YBX2,7e-06,0.011399,5e-06,0.011399,-0.4853444015836974,0.0,-0.4853444015836974,3259.5,0.2706888489976249,-0.4853444015836974,0.0,Decreased_Centrality
ERP44,1.4e-05,0.01176,1e-05,0.01176,-0.4853856108447556,0.0,-0.4853856108447556,3264.0,0.2706863520762755,-0.4853856108447556,0.0,Decreased_Centrality
CIC,7.1e-05,0.033014,5e-05,0.033014,-0.5058823956230433,0.0,-0.5058823956230433,3265.0,0.2694444259122426,-0.5058823956230433,0.0,Decreased_Centrality
SLC15A3,1e-05,0.01123,7e-06,0.01123,-0.5145113505492734,0.0,-0.5145113505492734,3267.0,0.2689215865983177,-0.5145113505492734,0.0,Decreased_Centrality
ERH,1e-05,0.021121,7e-06,0.021121,-0.5145113505492734,0.0,-0.5145113505492734,3267.0,0.2689215865983177,-0.5145113505492734,0.0,Decreased_Centrality
ACTN4,1e-05,0.02543,7e-06,0.02543,-0.5145113505492734,0.0,-0.5145113505492734,3267.0,0.2689215865983177,-0.5145113505492734,0.0,Decreased_Centrality
RNF40,1.3e-05,0.013787,9e-06,0.013787,-0.5304653984281545,0.0,-0.5304653984281545,3269.0,0.2679549106197513,-0.5304653984281545,0.0,Decreased_Centrality
RPA3,0.000246,0.110063,0.000169,0.110063,-0.5416323970273329,0.0,-0.5416323970273329,3270.0,0.2672782880233758,-0.5416323970273329,0.0,Decreased_Centrality
EZR,3.1e-05,0.027918,2.1e-05,0.027918,-0.5618567272790206,0.0,-0.5618567272790206,3271.0,0.2660528702243744,-0.5618567272790206,0.0,Decreased_Centrality
KLC2,3e-06,0.008923,2e-06,0.008923,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
VIPR2,3e-06,0.003286,2e-06,0.003286,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
MID1,3e-06,0.0057,2e-06,0.0057,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
PCK1,3e-06,0.005954,2e-06,0.005954,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
GTF2F2,3e-06,0.011273,2e-06,0.011273,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
CNOT7,3e-06,0.006149,2e-06,0.006149,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
ASAH1,3e-06,0.004104,2e-06,0.004104,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
EEF1E1,3e-06,0.013709,2e-06,0.013709,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
TEX11,3e-06,0.0019,2e-06,0.0019,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
FBXW10,3e-06,0.007095,2e-06,0.007095,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
SUV39H2,3e-06,0.002749,2e-06,0.002749,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
MTHFR,3e-06,0.002123,2e-06,0.002123,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
DOCK3,3e-06,0.002349,2e-06,0.002349,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
GDI1,3e-06,0.01004,2e-06,0.01004,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
DPYSL3,3e-06,0.00597,2e-06,0.00597,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
SULT1A1,3e-06,0.004223,2e-06,0.004223,-0.5847221516925473,0.0,-0.5847221516925473,3315.0,0.2646674251832109,-0.5847221516925473,0.0,Decreased_Centrality
